State, State Code, Cities,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-25,2020-07-26,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-01,2020-08-02,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-08,2020-08-09,2020-08-10,2020-08-11,2020-08-12,2020-08-13,2020-08-14,
Rajasthan,RJ,Chittorgarh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,18,18,18,53,53,102,102,102,107,107,118,118,122,122,146,146,150,156,156,165,165,165,165,166,166,166,169,170,170,172,176,176,180,180,183,192,192,192,192,194,195,196,196,196,196,197,199,199,202,203,203,203,203,203,203,203,204,204,205,205,205,205,205,205,206,206,206,206,206,206,206,206,206,208,210,210,210,210,210,213,215,215,215,216,220,230,230,256,258,262,274,274,287,287,311,
Rajasthan,RJ,Churu,11,13,13,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,26,26,26,26,50,50,53,53,53,60,60,62,62,62,87,87,87,87,101,102,126,126,144,151,153,164,164,164,164,171,176,176,176,188,188,193,203,209,217,240,240,245,257,272,272,322,322,326,327,327,328,328,331,338,350,361,368,376,386,386,416,432,442,442,458,458,477,484,488,508,508,521,521,521,542,542,542,621,621,621,678,678,680,680,692,
Rajasthan,RJ,Dausa,7,7,7,8,8,8,8,18,18,18,18,18,21,21,21,21,21,21,21,21,21,21,23,25,25,25,26,26,26,30,30,35,35,38,38,41,41,44,46,46,46,46,46,49,50,50,56,56,56,66,67,67,71,71,72,78,88,88,92,92,97,107,107,109,109,114,116,118,118,118,126,132,140,155,156,163,166,174,184,188,193,193,195,207,208,219,220,220,224,228,231,250,250,260,260,267,267,272,274,281,281,281,305,305,307,307,325,325,325,325,325,
Rajasthan,RJ,Dholpur,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,9,9,10,10,10,10,10,22,22,24,24,26,27,27,37,38,38,39,39,44,45,50,51,60,60,60,60,60,60,60,60,60,60,65,65,67,67,67,67,148,155,160,232,248,298,322,354,399,475,532,593,631,631,650,666,692,702,711,728,745,747,751,755,778,784,789,789,840,843,888,893,949,965,985,1003,1029,1041,1041,1049,1049,1080,1112,1112,1162,1187,1196,1224,1224,1288,1288,1309,
Rajasthan,RJ,Dungarpur,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,8,8,8,8,8,8,8,9,9,9,13,191,243,251,258,279,297,304,304,304,323,339,339,357,358,358,376,377,377,380,380,382,382,382,382,382,392,392,392,392,392,392,411,411,411,411,418,420,420,427,431,435,448,448,454,454,457,457,457,457,479,480,484,484,484,493,493,509,509,509,509,509,533,533,533,546,546,559,564,564,566,603,616,619,619,619,619,650,
Rajasthan,RJ,Evacuees,25,34,34,34,34,52,52,52,52,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,
Rajasthan,RJ,Ganganagar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,6,6,6,6,6,7,7,7,7,7,7,7,7,7,9,9,9,11,11,20,20,20,20,21,21,25,25,28,28,28,31,42,42,44,44,45,45,47,48,48,56,56,57,57,60,60,60,60,63,67,69,76,82,85,85,105,105,119,121,127,131,140,160,171,171,183,186,197,205,205,229,
Rajasthan,RJ,Hanumangarh,2,2,2,5,10,10,10,10,10,10,11,11,11,11,11,11,11,11,11,11,11,11,12,12,13,13,14,14,14,14,14,14,14,14,14,14,14,14,16,16,19,19,21,28,29,29,30,30,30,30,30,30,31,31,32,32,32,35,35,40,40,40,41,41,42,45,46,46,47,55,56,56,56,62,62,70,70,70,70,78,79,80,85,87,87,90,90,90,102,102,119,125,137,137,151,162,162,162,181,186,186,186,186,186,199,199,207,215,219,219,220,
Rajasthan,RJ,Italians,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
Rajasthan,RJ,Jaipur,222,244,273,283,321,350,362,400,446,446,604,677,720,772,772,793,826,830,850,880,901,916,983,1030,1034,1062,1106,1174,1185,1221,1263,1377,1450,1514,1583,1615,1674,1683,1734,1750,1765,1801,1838,1859,1864,1890,1895,1942,1976,1990,1990,1990,2150,2191,2227,2248,2248,2327,2340,2372,2419,2422,2466,2479,2526,2583,2658,2745,2779,2837,2860,2906,2947,2974,2993,3052,3082,3082,3164,3190,3226,3294,3314,3326,3344,3374,3411,3465,3487,3531,3578,3591,3661,3779,3900,3931,4003,4020,4029,4034,4082,4202,4270,4312,4349,4398,4435,4582,4608,4608,4739,
Rajasthan,RJ,Jaisalmer,26,30,30,30,30,30,30,30,31,31,31,31,31,31,34,34,34,34,34,34,34,35,35,35,35,35,35,36,36,40,44,44,44,53,53,59,59,59,65,65,67,67,67,72,72,72,72,72,73,73,73,73,74,74,74,74,76,76,80,80,80,92,96,96,96,96,96,104,105,105,105,107,107,107,110,111,111,111,111,113,113,113,113,113,115,115,115,115,116,116,122,127,127,127,145,146,146,146,159,159,164,169,169,180,188,193,198,202,206,206,231,
Rajasthan,RJ,Jalore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,3,4,4,7,8,8,20,20,53,60,60,61,61,96,134,150,150,150,150,150,158,158,158,158,164,164,164,164,164,166,170,170,172,172,173,190,190,209,209,220,220,220,221,223,240,251,253,258,267,276,278,278,278,294,294,356,356,376,443,510,630,678,683,722,737,751,846,892,946,984,1009,1029,1045,1063,1073,1073,1089,1125,1127,1144,1144,1168,1183,1188,1215,1215,1226,
Rajasthan,RJ,Jhalawar,16,16,20,20,20,28,28,28,28,38,39,39,39,41,41,41,41,45,47,47,47,47,47,47,47,47,47,47,47,48,48,48,49,50,51,54,55,66,132,132,162,162,237,244,245,248,248,295,297,331,331,335,335,337,337,338,340,345,346,351,353,355,357,361,362,362,362,368,369,369,372,372,375,375,375,378,378,378,378,378,379,380,380,380,383,383,383,383,385,386,395,406,406,413,413,420,436,444,450,451,451,456,508,538,540,544,544,652,662,662,701,
Rajasthan,RJ,Jhunjhunu,32,40,33,33,33,36,39,40,40,40,42,42,42,42,42,42,42,42,42,42,42,42,42,47,47,49,49,49,52,52,52,57,74,74,81,82,89,107,112,121,125,132,135,147,149,150,150,163,165,185,186,202,203,219,219,234,253,263,266,288,303,310,313,316,318,319,335,336,347,355,358,360,368,374,374,402,412,416,422,429,430,439,444,445,447,455,473,473,487,492,503,504,508,513,529,545,545,553,566,566,577,594,594,608,620,625,635,645,645,645,687,
