State, State Code, Cities,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-25,2020-07-26,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-01,2020-08-02,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-08,2020-08-09,2020-08-10,2020-08-11,2020-08-12,2020-08-13,2020-08-14,
Tamil Nadu,TN,Salem,31,31,31,31,32,32,33,33,33,34,35,35,35,35,35,35,35,35,35,35,35,44,49,49,49,49,49,52,52,58,68,68,107,107,146,195,211,220,223,209,216,213,216,221,211,213,222,217,222,229,226,231,256,271,280,323,335,352,347,404,494,599,604,710,753,780,946,1034,1127,1197,1247,1288,1340,1409,1502,1630,1767,1867,1967,2026,2053,2123,2186,2234,2295,2374,2459,2560,2609,2732,2845,3001,3185,3309,3428,3498,3622,3670,3804,3868,3931,4088,4251,4420,4458,4622,4744,4951,5170,5344,5537,
Tamil Nadu,TN,Sivaganga,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,13,13,22,26,26,26,26,28,28,28,28,28,28,31,31,31,32,33,34,35,35,34,35,35,35,42,42,44,50,62,75,90,57,55,65,72,80,95,75,103,103,110,135,130,157,168,189,241,268,331,376,425,512,564,576,611,675,720,786,862,891,1003,1103,1188,1260,1438,1531,1612,1687,1760,1824,1906,1991,2079,2123,2182,2226,2301,2365,2426,2471,2534,2677,2742,2768,2832,2887,2936,2996,3053,3139,3203,3271,
Tamil Nadu,TN,Tenkasi,35,35,35,35,35,35,35,37,46,47,48,48,49,49,49,49,50,50,54,56,61,64,70,72,75,83,83,85,85,85,85,85,85,85,86,86,88,90,94,96,98,100,103,106,106,106,111,115,118,134,144,157,162,196,210,218,241,261,272,277,286,294,303,332,335,347,368,387,391,408,448,468,530,558,589,598,665,683,721,824,842,859,926,1019,1096,1200,1259,1344,1412,1506,1607,1682,1794,1844,1911,1968,2032,2210,2315,2397,2443,2564,2629,2748,2952,3132,3246,3382,3481,3632,3725,
Tamil Nadu,TN,Thanjavur,54,54,54,54,54,56,56,56,57,57,58,60,60,61,61,64,64,65,70,71,72,72,72,75,76,80,80,80,83,84,84,85,86,86,88,89,93,96,102,103,104,106,113,117,125,127,133,140,150,155,167,171,183,204,213,223,272,308,319,335,357,382,396,420,424,448,455,465,478,481,496,499,533,544,576,625,652,687,709,738,809,835,952,1131,1161,1245,1316,1422,1542,1730,1892,2045,2160,2366,2554,2651,2748,2915,3008,3154,3243,3322,3484,3701,3934,4089,4215,4346,4406,4561,4652,
Tamil Nadu,TN,Theni,44,44,44,44,44,44,44,44,44,49,51,54,55,57,60,60,67,72,72,78,79,79,88,89,92,96,101,102,106,108,108,108,108,108,109,109,109,114,115,119,121,121,124,126,125,134,137,138,138,146,157,161,164,170,185,193,200,236,284,365,437,477,513,575,626,702,736,801,927,985,1009,1128,1222,1297,1387,1495,1614,1729,1863,1916,1975,2053,2229,2374,2494,2601,2732,2899,3087,3321,3556,3773,4053,4337,4468,4729,5028,5355,5664,5969,6261,6539,6836,7188,7538,7898,8257,8554,8836,9122,9489,
Tamil Nadu,TN,Thiruvallur,54,54,54,55,56,62,70,72,81,101,135,198,273,299,346,443,470,495,495,516,526,544,563,571,594,636,675,697,731,768,793,825,863,872,900,947,980,1023,1081,1124,1188,1274,1329,1386,1476,1581,1656,1752,1797,1865,1922,1945,2037,2155,2291,2414,2534,2645,2826,2907,3085,3277,3420,3524,3656,3830,3978,4167,4343,4596,4806,4983,5205,5507,5877,6075,6421,6655,6930,7292,7573,8107,8329,8702,9110,9424,9774,10210,10627,11008,11395,11876,12320,12806,13184,13481,13836,14128,14430,14750,15096,15570,15890,16220,16612,17013,17340,17706,18096,18477,18958,
Tamil Nadu,TN,Thiruvarur,30,30,30,30,30,30,30,30,32,32,33,33,33,33,33,33,33,33,32,32,32,32,32,32,32,32,35,35,37,38,38,42,42,42,46,47,47,49,51,51,55,58,59,62,69,83,99,105,120,128,138,148,163,174,186,188,218,231,241,272,277,295,341,428,443,455,468,496,513,524,539,553,576,614,654,681,694,708,767,786,795,815,830,859,895,941,1014,1059,1061,1156,1256,1349,1416,1548,1661,1665,1693,1738,1781,1799,1830,1851,1874,1919,1947,1998,2026,2113,2119,2146,2202,
Tamil Nadu,TN,Thoothukkudi,27,27,27,27,27,27,27,27,27,27,29,30,30,30,30,33,35,36,38,48,56,69,84,90,112,134,143,148,159,176,186,194,198,199,216,226,227,278,295,301,312,315,329,355,365,389,379,397,427,398,436,437,487,514,529,575,577,639,678,732,756,789,832,866,903,943,958,1028,1055,1120,1162,1271,1416,1558,1754,1949,2124,2261,2385,2497,2766,2940,3129,3290,3441,3643,3914,4241,4656,4971,5291,5542,5896,6278,6591,6812,7107,7350,7628,7846,8035,8210,8450,8648,8905,9159,9357,9469,9626,9730,9790,
Tamil Nadu,TN,Tiruchirappalli,51,51,51,51,51,51,51,51,55,56,57,62,63,63,63,63,65,65,67,67,67,67,67,68,68,68,72,72,75,76,76,79,79,80,87,90,90,97,97,100,112,112,116,116,120,132,142,148,154,163,171,171,179,189,207,230,266,310,352,434,461,493,503,546,636,682,701,755,803,886,972,1004,1059,1077,1170,1273,1401,1504,1598,1715,1814,1902,2004,2126,2265,2343,2470,2686,2872,3089,3289,3420,3604,3755,3889,4011,4146,4282,4416,4517,4603,4733,4834,4939,5032,5129,5170,5250,5386,5550,5654,
Tamil Nadu,TN,Tirunelveli,65,65,65,65,65,65,65,65,65,66,67,70,74,83,93,93,96,101,114,136,180,195,207,227,243,254,272,283,283,298,298,301,330,345,357,357,360,372,384,381,383,384,386,390,400,407,410,425,443,464,489,507,522,552,584,612,640,644,648,680,689,710,723,744,751,796,830,879,921,982,1030,1114,1295,1300,1409,1551,1629,1758,1875,1935,2098,2228,2345,2504,2607,2783,2851,2972,3219,3387,3595,3773,3963,4350,4729,5002,5212,5393,5572,5641,5797,5820,6071,6265,6425,6578,6662,6801,6938,7112,7229,
Tamil Nadu,TN,Tirupathur,18,18,18,18,18,18,18,18,19,19,20,22,23,27,28,28,28,28,28,28,28,28,29,29,29,30,30,30,30,30,31,32,32,32,33,33,34,38,42,36,37,36,42,42,42,42,43,43,45,47,48,43,43,47,55,66,68,83,75,87,101,100,115,138,153,172,186,184,216,261,259,282,322,332,351,379,388,414,431,461,478,504,512,515,564,564,599,659,728,778,864,907,958,1013,1052,1099,1146,1167,1234,1278,1344,1356,1436,1498,1552,1605,1689,1726,1799,1863,1932,
Tamil Nadu,TN,Tiruppur,112,112,112,112,112,112,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,115,115,116,117,117,116,120,119,119,123,122,120,121,128,141,147,150,160,180,188,194,197,198,204,220,237,262,265,288,294,297,308,319,342,381,409,433,473,507,541,567,600,617,668,700,737,757,795,827,873,909,949,994,1000,1024,1059,1089,1106,1154,1197,1233,1315,1379,1431,
Tamil Nadu,TN,Tiruvannamalai,11,11,11,11,11,11,11,12,23,23,40,57,68,83,83,93,106,129,136,140,147,150,154,154,165,170,172,183,187,228,242,264,304,352,361,416,426,440,461,470,483,486,492,503,522,548,565,586,636,671,701,768,816,843,853,983,1060,1199,1313,1372,1428,1498,1624,1767,1808,1824,1859,2029,2181,2355,2497,2534,2633,2688,2758,2861,2925,3076,3162,3224,3349,3563,3709,3781,3916,4070,4233,4444,4637,4781,4933,5109,5376,5644,5823,6010,6052,6304,6446,6660,6793,6905,7058,7312,7610,7832,7988,8153,8279,8432,8514,
Tamil Nadu,TN,Vellore,23,23,23,23,23,23,23,23,23,23,29,30,30,30,33,34,35,35,34,34,35,35,35,35,35,36,39,39,39,39,42,40,42,42,42,43,47,47,51,52,55,55,64,95,111,122,131,129,142,152,173,179,194,248,354,389,477,491,526,580,750,901,1011,1095,1241,1308,1384,1521,1667,1752,1932,1980,2097,2258,2344,2486,2622,2772,2902,3098,3191,3445,3628,3814,3948,4068,4226,4359,4472,4646,4854,5050,5236,5385,5492,5677,5875,6069,6242,6376,6526,6705,6897,7056,7206,7355,7546,7723,7770,7915,8078,
Tamil Nadu,TN,Viluppuram,51,52,52,54,54,55,57,90,139,164,169,214,235,302,308,308,309,316,306,306,308,308,312,312,319,323,323,327,327,327,327,339,342,343,366,367,375,376,377,356,363,369,380,384,385,392,399,408,421,437,440,458,478,505,528,551,581,606,617,654,695,712,765,814,867,915,944,986,1020,1077,1186,1232,1233,1339,1370,1411,1455,1459,1602,1723,1820,1926,2039,2136,2212,2299,2396,2501,2613,2766,2923,3131,3270,3361,3499,3594,3764,3923,4022,4112,4162,4239,4316,4390,4463,4530,4620,4713,4811,4906,5033,
Tamil Nadu,TN,Virudhunagar,32,32,32,32,32,32,32,32,34,35,35,35,38,38,40,41,45,45,44,46,47,51,54,55,61,69,95,97,110,127,128,116,119,120,121,123,124,127,128,136,143,144,149,153,154,159,154,161,163,170,179,188,168,181,179,190,203,208,234,275,283,314,313,363,444,493,538,614,679,782,895,975,1228,1298,1595,1738,1833,2073,2099,2427,2603,2749,2948,3127,3393,3563,3924,4287,4767,5193,5573,5959,6302,6884,7256,7502,7865,8151,8491,8843,9269,9339,9441,9542,9773,9966,10155,10337,10629,10849,10938,
