State, State Code, Cities,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-25,2020-07-26,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-01,2020-08-02,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-08,2020-08-09,2020-08-10,2020-08-11,2020-08-12,2020-08-13,2020-08-14,
Assam,AS,Dhubri,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7,7,8,8,8,9,9,10,24,29,34,37,37,162,201,238,282,306,306,306,306,306,306,306,321,323,323,323,330,330,330,330,330,330,330,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,490,490,490,490,490,490,602,602,602,602,602,602,602,797,797,797,797,797,797,797,797,797,1163,1163,1163,1163,1163,1163,1163,1163,1723,1723,1723,
Assam,AS,Dibrugarh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,6,5,18,18,32,32,42,42,42,50,50,52,55,55,56,56,56,56,57,57,63,72,72,72,72,72,72,72,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,334,334,334,334,334,334,619,619,619,619,619,619,619,1146,1146,1146,1146,1146,1263,1399,1399,1681,1996,2173,2301,2301,2443,2443,2693,2952,3927,4134,4398,
Assam,AS,Dima Hasao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,8,8,8,8,8,8,38,52,76,88,88,88,88,88,88,88,88,88,88,88,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,136,136,136,136,136,136,139,139,139,139,139,139,139,160,160,160,160,160,160,160,160,160,191,191,191,191,191,191,191,191,237,237,237,
Assam,AS,Goalpara,4,4,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,8,16,16,27,27,27,37,39,39,39,42,42,48,48,48,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,81,81,81,81,81,81,81,276,276,276,276,276,276,276,276,276,453,453,453,453,453,453,453,453,658,658,658,
Assam,AS,Golaghat,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,13,15,15,15,15,16,16,75,129,143,143,170,177,179,179,189,207,209,209,213,220,220,225,225,231,231,232,242,242,242,264,270,270,270,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,616,616,616,616,616,616,889,889,889,889,889,889,989,1329,1329,1329,1329,1329,1329,1329,1329,1329,1749,1749,1749,1749,1749,1749,1749,1749,2387,2387,2387,
Assam,AS,Hailakandi,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,5,9,10,10,12,14,34,34,36,36,36,36,44,49,49,49,52,52,52,52,52,52,52,52,64,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,540,540,540,540,540,540,719,719,719,719,719,719,719,827,827,827,827,827,827,827,827,827,1006,1006,1006,1006,1006,1006,1006,1006,1387,1387,1387,
Assam,AS,Hojai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,10,10,15,25,25,32,46,47,55,55,55,55,59,79,158,158,198,237,237,266,266,266,266,266,266,266,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,321,321,321,321,321,321,321,744,744,744,744,744,744,744,744,744,933,933,933,933,933,933,933,933,1345,1345,1345,
Assam,AS,Jorhat,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,4,6,7,7,7,7,8,10,11,11,12,12,12,21,21,22,23,25,27,27,27,27,27,44,46,46,46,51,63,94,94,121,121,121,121,139,139,139,139,139,139,139,139,139,145,145,145,145,145,145,145,145,145,145,145,145,145,228,228,228,228,228,228,798,798,798,798,798,798,798,1408,1408,1408,1408,1408,1513,1513,1513,1513,2155,2155,2259,2259,2259,2380,2380,2380,3338,3338,3338,
Assam,AS,Kamrup,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,9,10,10,10,10,20,20,21,22,23,54,67,72,92,93,96,115,115,120,120,146,149,149,149,149,149,206,206,206,212,212,212,212,212,212,212,212,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,474,474,695,822,1032,1234,1234,1234,1426,1720,1843,1843,2108,2108,2108,2402,2402,2902,3150,3408,
Assam,AS,Kamrup Metropolitan,1,1,1,1,1,1,1,1,1,1,1,5,6,5,5,6,6,21,29,32,34,39,46,66,81,81,81,154,161,176,204,247,279,313,336,343,377,391,391,391,391,408,524,526,545,545,545,545,545,564,564,564,579,617,617,617,691,691,691,691,714,917,917,1112,1284,1669,2047,2285,2419,3196,3748,4346,4934,5357,5712,6233,6643,7043,7556,8183,8832,9430,10000,10515,11947,12395,12965,13319,13538,13955,14308,14031,14186,14481,14829,15112,15393,15668,15936,16350,16900,17262,17732,18174,18473,18713,19095,19494,20663,21081,21800,
Assam,AS,Karbi Anglong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,5,8,8,8,8,8,8,8,8,11,11,12,14,14,14,14,17,18,18,18,25,39,39,39,39,39,39,39,39,39,39,39,39,41,41,41,41,41,41,41,41,41,41,41,41,41,223,223,223,223,223,223,272,272,272,272,272,272,272,319,319,319,319,319,319,319,319,319,400,400,400,400,400,400,400,589,632,632,632,
Assam,AS,Karimganj,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,5,5,5,5,5,26,33,33,35,41,41,44,53,60,67,67,76,77,77,77,83,83,83,83,83,86,86,86,86,99,99,99,99,99,99,99,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,211,211,211,211,211,211,390,390,390,390,390,390,390,464,464,464,464,464,464,464,464,464,612,612,612,612,612,612,612,612,1025,1025,1025,
Assam,AS,Kishanganj,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
